日期,代號,證券商,買進股數,賣出股數,買賣超股數,買進金額,賣出金額,買賣超金額,買進均價,賣出均價,買進比重,賣出比重,成交筆數,總成交金額,總成交股數,周轉率(%),開盤價,最高價,最低價,收盤價
2016-06-27,7402.0,5600  永興,6000.0,0,6000.0,465600.0,0.0,465600.0,77.6,0.0,15.0,0.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,592Y  元富埔里,1000.0,0,1000.0,77600.0,0.0,77600.0,77.6,0.0,2.0,0.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,592o  元富新興,0.0,3000,-3000.0,0.0,232600.0,-232600.0,0.0,77.53,0.0,7.000000000000001,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,700C  兆豐來福,0.0,9000,-9000.0,0.0,702000.0,-702000.0,0.0,78.0,0.0,22.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,700Z  兆豐高雄,0.0,3000,-3000.0,0.0,232400.0,-232400.0,0.0,77.47,0.0,7.000000000000001,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,779c  國票敦北,0.0,6858,-6858.0,0.0,531751.7999999999,-531751.7999999999,0.0,77.54,0.0,17.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,845D  康和板橋,858.0,1000,-142.0,66151.79999999999,77900.0,-11748.200000000012,77.1,77.9,2.0,2.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,920F  凱基站前,0.0,1000,-1000.0,0.0,77500.0,-77500.0,0.0,77.5,0.0,2.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,9215  凱基三民,9000.0,0,9000.0,702000.0,0.0,702000.0,78.0,0.0,22.0,0.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,9218  凱基大直,12000.0,0,12000.0,931400.0,0.0,931400.0,77.62,0.0,29.0,0.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,9664  富邦天母,0.0,4000,-4000.0,0.0,310400.0,-310400.0,0.0,77.6,0.0,10.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,983j  元大仁愛,0.0,10000,-10000.0,0.0,776000.0,-776000.0,0.0,77.6,0.0,24.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-27,7402.0,9A8F  永豐金敦南,7000.0,0,7000.0,542300.0,0.0,542300.0,77.47,0.0,17.0,0.0,27.0,3172651.0,40858.0,0.21,77.4,78.0,77.2,77.9
2016-06-24,7402.0,1042  臺銀臺南,0.0,1000,-1000.0,0.0,77600.0,-77600.0,0.0,77.6,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,1043  臺銀民權,0.0,1000,-1000.0,0.0,78000.0,-78000.0,0.0,78.0,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,116Z  日盛中和,0.0,1000,-1000.0,0.0,77800.0,-77800.0,0.0,77.8,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,116f  日盛復興,1000.0,0,1000.0,78100.0,0.0,78100.0,78.1,0.0,3.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,1262  宏遠桃園,1000.0,0,1000.0,77500.0,0.0,77500.0,77.5,0.0,3.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,538N  第一金豐原,0.0,1000,-1000.0,0.0,77600.0,-77600.0,0.0,77.6,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,5660  日進,0.0,1000,-1000.0,0.0,78000.0,-78000.0,0.0,78.0,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,592I  元富嘉義,1000.0,0,1000.0,78500.0,0.0,78500.0,78.5,0.0,3.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,6164  中信託文心,0.0,2000,-2000.0,0.0,155200.0,-155200.0,0.0,77.6,0.0,5.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,6460  大昌,11000.0,1000,10000.0,857600.0,78400.0,779200.0,77.96,78.4,28.000000000000004,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,6461  大昌樹林,1000.0,0,1000.0,77600.0,0.0,77600.0,77.6,0.0,3.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,700J  兆豐公益,1000.0,0,1000.0,77600.0,0.0,77600.0,77.6,0.0,3.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,700X  兆豐永和,1000.0,0,1000.0,78500.0,0.0,78500.0,78.5,0.0,3.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,7795  國票南港,0.0,1000,-1000.0,0.0,78500.0,-78500.0,0.0,78.5,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,8458  康和台南,1000.0,2000,-1000.0,77800.0,155000.0,-77200.0,77.8,77.5,3.0,5.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,8560  新光,1000.0,0,1000.0,77500.0,0.0,77500.0,77.5,0.0,3.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,8883  國泰松江,2000.0,1000,1000.0,155200.0,78200.0,77000.0,77.6,78.2,5.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,913N  群益土城,3000.0,0,3000.0,233100.0,0.0,233100.0,77.7,0.0,7.000000000000001,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9184  群益台中,0.0,1000,-1000.0,0.0,78100.0,-78100.0,0.0,78.1,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9218  凱基大直,4000.0,0,4000.0,310600.0,0.0,310600.0,77.65,0.0,10.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9302  永昌台中,0.0,1000,-1000.0,0.0,78300.0,-78300.0,0.0,78.3,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9312  永昌民權,0.0,1000,-1000.0,0.0,77600.0,-77600.0,0.0,77.6,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9325  永昌忠孝,3000.0,0,3000.0,234300.0,0.0,234300.0,78.1,0.0,7.000000000000001,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9339  永昌竹北,2000.0,0,2000.0,155000.0,0.0,155000.0,77.5,0.0,5.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9664  富邦天母,0.0,7000,-7000.0,0.0,543100.0,-543100.0,0.0,77.59,0.0,17.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,980B  元大復興,3000.0,0,3000.0,234900.0,0.0,234900.0,78.3,0.0,7.000000000000001,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,981D  元大南投,0.0,10000,-10000.0,0.0,781200.0,-781200.0,0.0,78.12,0.0,25.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,981a  元大歸仁,0.0,1000,-1000.0,0.0,77500.0,-77500.0,0.0,77.5,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,981r  元大屏南,4000.0,0,4000.0,312000.0,0.0,312000.0,78.0,0.0,10.0,0.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,984C  元大新店,0.0,1000,-1000.0,0.0,77800.0,-77800.0,0.0,77.8,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9856  元大花蓮,0.0,1000,-1000.0,0.0,77500.0,-77500.0,0.0,77.5,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,989Y  元大基隆,0.0,1000,-1000.0,0.0,77700.0,-77700.0,0.0,77.7,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,989Z  元大小港,0.0,2000,-2000.0,0.0,157000.0,-157000.0,0.0,78.5,0.0,5.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,989k  元大古亭,0.0,1000,-1000.0,0.0,77600.0,-77600.0,0.0,77.6,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-24,7402.0,9A95  永豐金,0.0,1000,-1000.0,0.0,78100.0,-78100.0,0.0,78.1,0.0,3.0,34.0,3115800.0,40000.0,0.21,78.4,78.5,77.5,77.5
2016-06-23,7402.0,104D  臺銀金山,2000.0,0,2000.0,156800.0,0.0,156800.0,78.4,0.0,15.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,1165  日盛板橋,0.0,1000,-1000.0,0.0,79000.0,-79000.0,0.0,79.0,0.0,8.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,5264  大慶高雄,1000.0,0,1000.0,78100.0,0.0,78100.0,78.1,0.0,8.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,616A  中信託中壢,1000.0,0,1000.0,79000.0,0.0,79000.0,79.0,0.0,8.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,6460  大昌,1000.0,0,1000.0,78300.0,0.0,78300.0,78.3,0.0,8.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,6461  大昌樹林,1000.0,0,1000.0,78400.0,0.0,78400.0,78.4,0.0,8.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,8560  新光,1000.0,0,1000.0,78200.0,0.0,78200.0,78.2,0.0,8.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,8848  玉山嘉義,1000.0,0,1000.0,78400.0,0.0,78400.0,78.4,0.0,8.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,8883  國泰松江,4000.0,0,4000.0,313000.0,0.0,313000.0,78.25,0.0,31.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,913N  群益土城,1000.0,0,1000.0,78200.0,0.0,78200.0,78.2,0.0,8.0,0.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,9231  凱基員林,0.0,1000,-1000.0,0.0,78100.0,-78100.0,0.0,78.1,0.0,8.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,983j  元大仁愛,0.0,7000,-7000.0,0.0,547600.0,-547600.0,0.0,78.23,0.0,54.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,9876  元大高雄前,0.0,1000,-1000.0,0.0,78300.0,-78300.0,0.0,78.3,0.0,8.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,989W  元大豐原,0.0,1000,-1000.0,0.0,78600.0,-78600.0,0.0,78.6,0.0,8.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-23,7402.0,9A9g  永豐金內湖,0.0,2000,-2000.0,0.0,156800.0,-156800.0,0.0,78.4,0.0,15.0,12.0,1018400.0,13000.0,0.06,79.0,79.0,78.1,78.4
2016-06-17,7402.0,1165  日盛板橋,0.0,2000,-2000.0,0.0,160000.0,-160000.0,0.0,80.0,0.0,40.0,4.0,398100.0,5000.0,0.02,79.5,80.0,78.6,78.6
2016-06-17,7402.0,888A  國泰博愛,0.0,2000,-2000.0,0.0,158600.0,-158600.0,0.0,79.3,0.0,40.0,4.0,398100.0,5000.0,0.02,79.5,80.0,78.6,78.6
2016-06-17,7402.0,9359  永昌中正,1000.0,0,1000.0,78600.0,0.0,78600.0,78.6,0.0,20.0,0.0,4.0,398100.0,5000.0,0.02,79.5,80.0,78.6,78.6
2016-06-17,7402.0,981n  元大旗山,0.0,1000,-1000.0,0.0,79500.0,-79500.0,0.0,79.5,0.0,20.0,4.0,398100.0,5000.0,0.02,79.5,80.0,78.6,78.6
2016-06-17,7402.0,989F  元大高雄,4000.0,0,4000.0,319500.0,0.0,319500.0,79.88,0.0,80.0,0.0,4.0,398100.0,5000.0,0.02,79.5,80.0,78.6,78.6
2016-06-16,7402.0,1043  臺銀民權,0.0,1000,-1000.0,0.0,78500.0,-78500.0,0.0,78.5,0.0,12.0,7.0,626700.0,8000.0,0.04,78.0,79.2,78.0,79.2
