日期,代號,證券商,買進股數,賣出股數,買賣超股數,買進金額,賣出金額,買賣超金額,買進均價,賣出均價,買進比重,賣出比重,成交筆數,總成交金額,總成交股數,開盤價,最高價,最低價,收盤價
2016-06-30,3432.0,5850,0.0,26000.0,-26000.0,0.0,291900.0,-291900.0,0.0,11.23,0.0,12.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,585D,4000.0,0.0,4000.0,45400.0,0.0,45400.0,11.35,0.0,2.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,5922,1000.0,1000.0,0.0,11300.0,11350.0,-50.0,11.3,11.35,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,592Q,1000.0,0.0,1000.0,11300.0,0.0,11300.0,11.3,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,592u,4000.0,0.0,4000.0,44900.0,0.0,44900.0,11.22,0.0,2.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,5960,0.0,10000.0,-10000.0,0.0,114900.0,-114900.0,0.0,11.49,0.0,5.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,6161,0.0,2000.0,-2000.0,0.0,22800.0,-22800.0,0.0,11.4,0.0,1.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,6464,3000.0,0.0,3000.0,35250.0,0.0,35250.0,11.75,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,6950,0.0,2000.0,-2000.0,0.0,22600.0,-22600.0,0.0,11.3,0.0,1.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,700f,1000.0,0.0,1000.0,11600.0,0.0,11600.0,11.6,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,7080,0.0,20000.0,-20000.0,0.0,225000.0,-225000.0,0.0,11.25,0.0,9.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,7750,1000.0,1000.0,0.0,11200.0,11450.0,-250.0,11.2,11.45,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,779m,10000.0,0.0,10000.0,113750.0,0.0,113750.0,11.38,0.0,5.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,779v,1000.0,0.0,1000.0,11250.0,0.0,11250.0,11.25,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,815A,2000.0,0.0,2000.0,22700.0,0.0,22700.0,11.35,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,845D,0.0,200.0,-200.0,0.0,2300.0,-2300.0,0.0,11.5,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,8560,0.0,6000.0,-6000.0,0.0,69300.0,-69300.0,0.0,11.55,0.0,3.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,8580,3000.0,0.0,3000.0,34650.0,0.0,34650.0,11.55,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,8843,2000.0,0.0,2000.0,22900.0,0.0,22900.0,11.45,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,8846,4000.0,4000.0,0.0,45600.0,45600.0,0.0,11.4,11.4,2.0,2.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,884A,2000.0,0.0,2000.0,23000.0,0.0,23000.0,11.5,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,8881,2000.0,0.0,2000.0,23150.0,0.0,23150.0,11.57,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,888A,1000.0,0.0,1000.0,11750.0,0.0,11750.0,11.75,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9183,2000.0,2000.0,0.0,22600.0,22600.0,0.0,11.3,11.3,1.0,1.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,918C,0.0,4000.0,-4000.0,0.0,47000.0,-47000.0,0.0,11.75,0.0,2.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,918M,0.0,1000.0,-1000.0,0.0,11300.0,-11300.0,0.0,11.3,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,918s,5000.0,5000.0,0.0,56000.0,56750.0,-750.0,11.2,11.35,2.0,2.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9205,6000.0,0.0,6000.0,68700.0,0.0,68700.0,11.45,0.0,3.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9211,0.0,1000.0,-1000.0,0.0,11300.0,-11300.0,0.0,11.3,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9215,3000.0,0.0,3000.0,34050.0,0.0,34050.0,11.35,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9229,1000.0,2000.0,-1000.0,11400.0,22800.0,-11400.0,11.4,11.4,0.0,1.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9233,7000.0,0.0,7000.0,79150.0,0.0,79150.0,11.31,0.0,3.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9236,5000.0,0.0,5000.0,56250.0,0.0,56250.0,11.25,0.0,2.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9257,3000.0,3000.0,0.0,34500.0,35250.0,-750.0,11.5,11.75,1.0,1.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9258,0.0,3000.0,-3000.0,0.0,35250.0,-35250.0,0.0,11.75,0.0,1.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9268,1000.0,0.0,1000.0,11400.0,0.0,11400.0,11.4,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9269,6000.0,0.0,6000.0,68150.0,0.0,68150.0,11.36,0.0,3.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9285,0.0,5000.0,-5000.0,0.0,56350.0,-56350.0,0.0,11.27,0.0,2.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9296,4000.0,0.0,4000.0,46800.0,0.0,46800.0,11.7,0.0,2.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9297,2000.0,0.0,2000.0,22700.0,0.0,22700.0,11.35,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9322,15000.0,11000.0,4000.0,169200.0,125400.0,43800.0,11.28,11.4,7.000000000000001,5.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9358,2000.0,2000.0,0.0,23100.0,23000.0,100.0,11.55,11.5,1.0,1.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9377,2000.0,0.0,2000.0,22800.0,0.0,22800.0,11.4,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9623,4000.0,0.0,4000.0,46000.0,0.0,46000.0,11.5,0.0,2.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9634,1000.0,0.0,1000.0,11300.0,0.0,11300.0,11.3,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9652,1000.0,1000.0,0.0,11250.0,11400.0,-150.0,11.25,11.4,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9664,0.0,12000.0,-12000.0,0.0,135750.0,-135750.0,0.0,11.31,0.0,6.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9665,2000.0,0.0,2000.0,22650.0,0.0,22650.0,11.32,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,980d,37000.0,0.0,37000.0,416300.0,0.0,416300.0,11.25,0.0,17.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,981C,1000.0,0.0,1000.0,11350.0,0.0,11350.0,11.35,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,981j,0.0,1000.0,-1000.0,0.0,11450.0,-11450.0,0.0,11.45,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,981z,3000.0,0.0,3000.0,34200.0,0.0,34200.0,11.4,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9822,0.0,5000.0,-5000.0,0.0,56650.0,-56650.0,0.0,11.33,0.0,2.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,982B,1000.0,1000.0,0.0,11250.0,11350.0,-100.0,11.25,11.35,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9838,10000.0,0.0,10000.0,114250.0,0.0,114250.0,11.43,0.0,5.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,983W,1000.0,0.0,1000.0,11300.0,0.0,11300.0,11.3,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9867,3000.0,0.0,3000.0,33750.0,0.0,33750.0,11.25,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9869,1000.0,0.0,1000.0,11250.0,0.0,11250.0,11.25,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9891,0.0,1000.0,-1000.0,0.0,11750.0,-11750.0,0.0,11.75,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,989B,1000.0,1000.0,0.0,11200.0,11300.0,-100.0,11.2,11.3,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,989I,16000.0,0.0,16000.0,187200.0,0.0,187200.0,11.7,0.0,8.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,989J,2000.0,0.0,2000.0,22800.0,0.0,22800.0,11.4,0.0,1.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,989S,0.0,1000.0,-1000.0,0.0,11400.0,-11400.0,0.0,11.4,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9A99,1000.0,0.0,1000.0,11300.0,0.0,11300.0,11.3,0.0,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-30,3432.0,9A9P,1000.0,1000.0,0.0,11250.0,11500.0,-250.0,11.25,11.5,0.0,0.0,106.0,2414850.0,212200.0,11.75,11.75,11.2,11.4
2016-06-29,3432.0,1023,0.0,2000.0,-2000.0,0.0,21400.0,-21400.0,0.0,10.7,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,1043,0.0,1000.0,-1000.0,0.0,11300.0,-11300.0,0.0,11.3,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,1160,1000.0,10000.0,-9000.0,11400.0,107100.0,-95700.0,11.4,10.71,0.0,2.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,116B,0.0,1000.0,-1000.0,0.0,10900.0,-10900.0,0.0,10.9,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,116w,1000.0,1000.0,0.0,10850.0,10700.0,150.0,10.85,10.7,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,1233,0.0,1000.0,-1000.0,0.0,11650.0,-11650.0,0.0,11.65,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,126Q,1000.0,1000.0,0.0,11450.0,10650.0,800.0,11.45,10.65,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,1440,2000.0,0.0,2000.0,22900.0,0.0,22900.0,11.45,0.0,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5050,1000.0,0.0,1000.0,11450.0,0.0,11450.0,11.45,0.0,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,526A,0.0,2000.0,-2000.0,0.0,23100.0,-23100.0,0.0,11.55,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5381,10000.0,10000.0,0.0,116500.0,115000.0,1500.0,11.65,11.5,2.0,2.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5389,0.0,8000.0,-8000.0,0.0,93200.0,-93200.0,0.0,11.65,0.0,2.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,538A,3000.0,0.0,3000.0,34500.0,0.0,34500.0,11.5,0.0,1.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5850,26000.0,0.0,26000.0,302900.0,0.0,302900.0,11.65,0.0,5.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5858,0.0,1000.0,-1000.0,0.0,11500.0,-11500.0,0.0,11.5,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,585U,0.0,2000.0,-2000.0,0.0,23300.0,-23300.0,0.0,11.65,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,585Z,2000.0,0.0,2000.0,23100.0,0.0,23100.0,11.55,0.0,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5921,7000.0,0.0,7000.0,79800.0,0.0,79800.0,11.4,0.0,1.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5925,5000.0,0.0,5000.0,57750.0,0.0,57750.0,11.55,0.0,1.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5927,0.0,2000.0,-2000.0,0.0,22200.0,-22200.0,0.0,11.1,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,592A,3000.0,0.0,3000.0,34500.0,0.0,34500.0,11.5,0.0,1.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,592U,2000.0,0.0,2000.0,23300.0,0.0,23300.0,11.65,0.0,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,592w,0.0,1000.0,-1000.0,0.0,11500.0,-11500.0,0.0,11.5,0.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
2016-06-29,3432.0,5960,10000.0,0.0,10000.0,115900.0,0.0,115900.0,11.59,0.0,2.0,0.0,174.0,5530803.0,487009.0,10.65,11.65,10.6,11.55
