日期,代號,證券商,買進股數,賣出股數,買賣超股數,買進金額,賣出金額,買賣超金額,買進均價,賣出均價,買進比重,賣出比重,成交筆數,總成交金額,總成交股數,開盤價,最高價,最低價,收盤價
2016-07-01,9943.0,1020,10000.0,0.0,10000.0,545500.0,0.0,545500.0,54.55,0.0,1.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1021,1000.0,2000.0,-1000.0,54500.0,109200.0,-54700.0,54.5,54.6,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1023,7000.0,2000.0,5000.0,381600.0,110000.0,271600.0,54.51,55.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1024,1000.0,0.0,1000.0,54500.0,0.0,54500.0,54.5,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,102C,0.0,2000.0,-2000.0,0.0,108800.0,-108800.0,0.0,54.4,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,102F,5000.0,0.0,5000.0,273000.0,0.0,273000.0,54.6,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,103A,1000.0,0.0,1000.0,54500.0,0.0,54500.0,54.5,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1040,1000.0,37000.0,-36000.0,54500.0,2015400.0,-1960900.0,54.5,54.47,0.0,2.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1041,1000.0,0.0,1000.0,54500.0,0.0,54500.0,54.5,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1042,5000.0,0.0,5000.0,272200.0,0.0,272200.0,54.44,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1043,7000.0,4000.0,3000.0,381000.0,217800.0,163200.0,54.43,54.45,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,104A,25000.0,0.0,25000.0,1362700.0,0.0,1362700.0,54.51,0.0,1.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,104C,1000.0,0.0,1000.0,54500.0,0.0,54500.0,54.5,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,104D,2000.0,1000.0,1000.0,109000.0,54500.0,54500.0,54.5,54.5,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1090,1000.0,0.0,1000.0,54400.0,0.0,54400.0,54.4,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1091,1000.0,1000.0,0.0,54500.0,54900.0,-400.0,54.5,54.9,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1095,2000.0,2000.0,0.0,108800.0,109800.0,-1000.0,54.4,54.9,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1119,2000.0,0.0,2000.0,108800.0,0.0,108800.0,54.4,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,111D,0.0,1000.0,-1000.0,0.0,54500.0,-54500.0,0.0,54.5,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,111G,0.0,2000.0,-2000.0,0.0,108800.0,-108800.0,0.0,54.4,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1160,25000.0,0.0,25000.0,1366000.0,0.0,1366000.0,54.64,0.0,1.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1163,5000.0,0.0,5000.0,273000.0,0.0,273000.0,54.6,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1165,1000.0,1000.0,0.0,54500.0,54500.0,0.0,54.5,54.5,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1166,68000.0,0.0,68000.0,3709500.0,0.0,3709500.0,54.55,0.0,4.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,1168,2000.0,4000.0,-2000.0,109000.0,219200.0,-110200.0,54.5,54.8,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,116A,0.0,1000.0,-1000.0,0.0,54600.0,-54600.0,0.0,54.6,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,116B,5000.0,0.0,5000.0,272000.0,0.0,272000.0,54.4,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,116C,3000.0,0.0,3000.0,163400.0,0.0,163400.0,54.47,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,116E,1000.0,2000.0,-1000.0,54500.0,109200.0,-54700.0,54.5,54.6,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,116F,1000.0,0.0,1000.0,54500.0,0.0,54500.0,54.5,0.0,0.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
2016-07-01,9943.0,116G,10000.0,4000.0,6000.0,549000.0,218400.0,330600.0,54.9,54.6,1.0,0.0,997.0,104663465.0,1919203.0,54.4,55.1,54.3,54.5
