序,日期,代號,成交筆數,總成交金額,總成交股數,開盤價,最高價,最低價,收盤價,證券商,成交單價,買進股數,賣出股數
25,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1097,23.9,0,2000
26,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1111,24.0,0,1000
27,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1160,23.7,10000,0
28,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1160,23.75,10000,0
29,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1160,23.85,33000,0
30,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1160,23.9,77000,0
31,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1160,23.95,25000,0
32,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1160,24.0,0,5000
33,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1161,23.9,0,5000
34,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1163,23.8,0,10500
35,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1163,23.85,0,1000
36,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1165,23.95,0,10000
37,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1167,23.8,0,1000
38,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1167,23.85,1000,2000
39,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1168,23.95,0,2000
40,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116B,23.75,1000,0
41,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116B,23.8,0,110
42,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116B,23.9,0,3000
43,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116C,23.9,6000,14000
44,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116C,23.95,8000,0
45,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116F,23.95,0,10000
46,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116G,23.8,2000,0
47,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116I,23.9,0,10000
48,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116k,23.6,1000,0
49,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116k,23.8,0,1000
50,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116k,23.9,1000,0
51,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116L,23.7,2000,0
52,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116L,23.9,0,1000
53,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116N,23.75,0,5000
54,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116N,23.9,0,2000
55,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116N,23.95,0,4000
56,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116N,24.0,10000,5000
57,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116Q,23.9,0,2000
58,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116s,23.95,5000,0
59,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116S,23.8,21,0
60,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116V,23.6,1000,0
61,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,116V,23.9,0,1000
62,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1230,23.8,10000,0
63,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1230,23.9,10000,0
64,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1232,23.7,0,3000
65,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,126L,23.95,0,125000
66,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,126L,24.0,0,200000
67,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,126Q,23.8,1000,0
68,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,126U,23.75,5000,0
69,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,126U,23.8,7000,0
70,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,126U,23.95,5000,0
71,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,23.65,2000,0
72,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,23.7,4000,0
73,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,23.75,13000,0
74,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,23.8,88000,0
75,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,23.85,21000,0
76,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,23.9,130000,0
77,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,23.95,112000,0
78,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1380,24.0,56000,0
79,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1440,23.75,0,1000
80,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1440,23.8,0,21000
81,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1440,23.85,0,12000
82,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1440,23.9,9000,23000
83,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1440,23.95,0,14000
84,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,23.55,1000,0
85,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,23.7,1000,0
86,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,23.75,9000,0
87,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,23.8,12000,0
88,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,23.85,14000,0
89,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,23.9,60000,0
90,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,23.95,95000,0
91,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1470,24.0,1000,0
92,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1480,23.7,17000,0
93,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1480,23.75,0,17000
94,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1480,23.85,0,4000
95,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1480,23.9,0,30000
96,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1480,23.95,0,8000
97,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1520,23.65,0,1000
98,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1520,23.8,0,3000
99,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1520,23.9,0,1000
100,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1520,23.95,1000,1000
101,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1520,24.0,0,1000
102,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1530,23.55,1000,0
103,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1530,23.75,5000,0
104,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1530,23.8,2000,0
105,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1530,23.85,1000,0
106,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1530,23.9,50000,1000
107,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1530,23.95,6000,2000
108,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1570,23.75,0,6000
109,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1570,23.8,0,4000
110,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1570,23.9,0,32000
111,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1570,23.95,0,8000
112,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,23.65,6000,0
113,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,23.7,5000,1000
114,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,23.75,21000,1000
115,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,23.8,9000,2000
116,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,23.85,23000,4000
117,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,23.9,87000,7000
118,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,23.95,45000,3000
119,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,1650,24.0,3000,2000
120,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,2185,23.8,0,2000
121,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,2186,23.9,2000,2000
122,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,2189,23.8,0,1000
123,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5050,23.55,0,10000
124,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5112,23.6,10000,0
125,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5260,23.8,2000,0
126,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5260,24.0,12000,0
127,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5263,23.6,0,10000
128,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5267,24.0,2000,0
129,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5269,23.75,0,1000
130,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5320,23.7,1000,0
131,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5321,23.8,4000,0
132,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5322,23.9,0,3000
133,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5323,23.9,0,12000
134,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5381,23.95,0,1000
135,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5384,23.7,1000,0
136,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5384,24.0,0,5000
137,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5385,24.0,0,5000
138,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5386,23.95,0,2000
139,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,538A,23.85,0,20000
140,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,538A,23.95,1000,0
141,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,538C,23.85,1000,0
142,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,538D,24.0,2000,0
143,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,538j,23.9,0,1000
144,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,538V,23.85,1000,0
145,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,538X,23.85,0,1000
146,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5603,23.85,1000,0
147,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5660,23.9,0,1000
148,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5850,23.8,1000,0
149,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5850,23.9,1000,0
150,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5853,23.8,0,571
151,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5855,23.9,5000,6000
152,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5855,23.95,0,10000
153,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5856,23.9,1000,10000
154,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5856,23.95,0,1000
155,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5857,23.6,1000,0
156,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5857,23.9,1000,0
157,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5857,24.0,6000,0
158,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5859,23.95,1000,0
159,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,585F,23.8,1,0
160,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,585U,23.9,3000,0
161,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,585W,23.75,0,1000
162,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,585W,23.85,0,2000
163,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5861,23.9,0,1000
164,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5870,24.0,0,10000
165,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5920,24.0,43000,0
166,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5921,23.6,18000,0
167,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5921,23.75,2000,0
168,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5921,23.9,0,28000
169,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5921,24.0,8000,0
170,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5922,23.75,0,1000
171,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5923,23.7,2000,0
172,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5923,23.95,0,5000
173,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5925,23.6,0,5000
174,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5925,24.0,0,10000
175,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5928,23.75,1000,0
176,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5928,23.8,1000,0
177,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5928,23.85,1000,0
178,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5928,23.95,1000,0
179,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5929,23.8,0,1000
180,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5929,23.9,1000,0
181,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,5929,23.95,0,2000
182,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592A,23.9,0,1000
183,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592C,23.75,0,1000
184,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592D,23.6,1000,0
185,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592D,23.9,0,1000
186,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592g,23.8,0,1839
187,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592H,23.7,4000,0
188,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592I,23.9,0,6000
189,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592I,23.95,0,1000
190,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592I,24.0,2000,0
191,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592J,24.0,30000,0
192,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592l,23.8,0,74
193,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592l,23.9,0,1000
194,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592l,23.95,0,21000
195,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592l,24.0,1000,0
196,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592m,23.8,500,0
197,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592q,23.8,4000,0
198,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592r,23.9,0,1000
199,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592S,23.7,0,2000
200,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592S,23.75,1000,0
201,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592S,23.8,2000,0
202,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592S,23.85,0,3000
203,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592v,23.55,5000,0
204,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592v,23.7,15000,0
205,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592V,23.75,2000,0
206,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592V,23.95,0,4000
207,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592V,24.0,3000,1000
208,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592w,23.8,4947,0
209,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592w,24.0,0,3000
210,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592X,23.55,1000,0
211,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592X,23.6,1000,0
212,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592X,23.95,1000,4000
213,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592X,24.0,1000,0
214,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,592z,23.85,0,4000
215,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6012,23.6,3000,0
216,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6114,23.75,0,3000
217,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6114,23.9,0,3000
218,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6163,23.55,0,1000
219,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6163,23.75,1000,0
220,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6164,23.9,13000,0
221,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6164,23.95,10000,0
222,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6169,23.75,0,8000
223,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6169,24.0,8000,0
224,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,616A,23.7,0,10000
225,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,616A,23.95,2000,0
226,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,616A,24.0,10000,0
227,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,616K,23.75,0,6000
228,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,616K,23.8,0,2000
229,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,616K,23.95,0,1000
230,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6210,23.95,0,1000
231,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6381,23.9,0,1000
232,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6383,23.95,0,1000
233,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6383,24.0,1000,0
234,2016-05-18,1210.0,1195.0,59094941.0,2475771.0,24.0,24.0,23.55,23.95,6388,23.9,0,8000
