序,日期,代號,成交筆數,總成交金額,總成交股數,開盤價,最高價,最低價,收盤價,證券商,成交單價,買進股數,賣出股數
23.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,126D,18.55,0.0,1000.0
24.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,126D,18.6,0.0,3000.0
25.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1440,18.3,0.0,1000.0
26.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1440,18.35,0.0,17000.0
27.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1440,18.4,0.0,3000.0
28.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1440,18.45,0.0,10000.0
29.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1440,18.5,0.0,17000.0
30.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1440,18.7,1000.0,0.0
31.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1470,18.2,4000.0,0.0
32.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1470,18.55,0.0,2000.0
33.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1470,18.6,1000.0,5000.0
34.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1480,18.15,3000.0,0.0
35.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1480,18.2,7000.0,0.0
36.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1480,18.25,0.0,32000.0
37.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1480,18.3,9000.0,0.0
38.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1480,18.55,2000.0,0.0
39.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1480,18.6,0.0,11000.0
40.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1480,18.7,0.0,5000.0
41.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1520,18.2,9000.0,0.0
42.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.15,0.0,5000.0
43.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.2,0.0,2000.0
44.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.25,0.0,7000.0
45.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.3,0.0,5000.0
46.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.35,0.0,1000.0
47.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.4,0.0,2000.0
48.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.45,0.0,4000.0
49.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.5,0.0,3000.0
50.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.55,0.0,9000.0
51.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.6,0.0,10000.0
52.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.65,0.0,3000.0
53.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,1650,18.7,0.0,1000.0
54.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,2180,18.2,1000.0,0.0
55.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,2181,18.5,0.0,1000.0
56.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,5260,18.6,0.0,20000.0
57.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,5320,18.65,1000.0,0.0
58.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,5384,18.7,2000.0,0.0
59.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538A,18.55,5000.0,0.0
60.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538A,18.6,1000.0,0.0
61.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538D,18.3,1000.0,0.0
62.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538D,18.4,1000.0,0.0
63.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538D,18.45,0.0,10000.0
64.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538D,18.5,2000.0,0.0
65.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538P,18.6,20000.0,0.0
66.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,538X,18.25,0.0,259.0
67.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,585A,18.25,0.0,1000.0
68.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,585d,18.2,20000.0,0.0
69.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,585m,18.25,8000.0,0.0
70.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,585m,18.6,0.0,8000.0
71.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,5922,18.3,1000.0,0.0
72.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,5922,18.4,1000.0,0.0
73.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,5922,18.5,1000.0,0.0
74.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,592E,18.25,1000.0,0.0
75.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,592l,18.2,0.0,65000.0
76.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,592l,18.3,2000.0,25000.0
77.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,592l,18.5,0.0,5000.0
78.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,592Q,18.2,1000.0,0.0
79.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,592w,18.3,1000.0,0.0
80.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,592W,18.6,5000.0,0.0
81.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6010,18.15,2000.0,0.0
82.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6010,18.25,2000.0,0.0
83.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6162,18.5,1000.0,0.0
84.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6162,18.55,1000.0,0.0
85.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6162,18.65,5000.0,0.0
86.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6450,18.6,0.0,5000.0
87.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,653B,18.55,10000.0,0.0
88.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,653E,18.5,5000.0,0.0
89.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6912,18.6,0.0,2000.0
90.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,6950,18.6,3000.0,4000.0
91.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,7003,18.25,0.0,4000.0
92.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,7003,18.5,1000.0,0.0
93.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,7003,18.6,2000.0,0.0
94.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,7005,18.5,1000.0,0.0
95.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700C,18.45,5000.0,0.0
96.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700C,18.7,5000.0,0.0
97.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700f,18.3,3000.0,0.0
98.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700f,18.5,2000.0,0.0
99.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700f,18.55,0.0,10000.0
100.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700G,18.6,10000.0,0.0
101.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700k,18.65,1000.0,0.0
102.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700P,18.45,0.0,3000.0
103.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,700P,18.5,0.0,2000.0
104.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,779G,18.5,0.0,3000.0
105.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,779G,18.55,0.0,3000.0
106.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,779V,18.25,1000.0,0.0
107.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,779W,18.25,0.0,5000.0
108.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,779W,18.3,0.0,8000.0
109.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,779W,18.5,0.0,30000.0
110.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,779W,18.65,1000.0,0.0
111.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8150,18.25,1000.0,0.0
112.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8150,18.4,2000.0,0.0
113.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,815B,18.25,1000.0,0.0
114.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8380,18.6,2000.0,0.0
115.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,845S,18.25,1000.0,0.0
116.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,845S,18.65,0.0,1000.0
117.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8560,18.2,1000.0,0.0
118.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8560,18.25,2000.0,0.0
119.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8561,18.2,2000.0,0.0
120.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8561,18.25,1000.0,0.0
121.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8562,18.5,1000.0,0.0
122.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8845,18.5,2000.0,0.0
123.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8848,18.25,0.0,3000.0
124.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8848,18.55,4000.0,0.0
125.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8848,18.6,2000.0,0.0
126.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,884B,18.6,0.0,10000.0
127.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,884F,18.2,1000.0,0.0
128.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8850,18.2,2000.0,0.0
129.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8850,18.3,2000.0,0.0
130.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8850,18.35,2000.0,0.0
131.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8880,18.25,0.0,6000.0
132.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8881,18.5,1000.0,0.0
133.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8886,18.6,6000.0,0.0
134.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8887,18.55,0.0,10000.0
135.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,8887,18.6,0.0,10000.0
136.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,888A,18.2,5000.0,0.0
137.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,888A,18.25,1000.0,0.0
138.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9108,18.25,10000.0,0.0
139.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9108,18.3,5000.0,0.0
140.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9108,18.45,5000.0,0.0
141.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9108,18.6,7000.0,0.0
142.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9131,18.6,2000.0,0.0
143.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,918J,18.25,4000.0,0.0
144.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,918J,18.4,0.0,1000.0
145.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,918J,18.45,15000.0,0.0
146.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,918z,18.55,2000.0,0.0
147.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9208,18.3,1000.0,0.0
148.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9208,18.4,1000.0,0.0
149.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9208,18.65,0.0,1000.0
150.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9209,18.35,0.0,4000.0
151.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9209,18.6,3000.0,0.0
152.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9216,18.65,2000.0,0.0
153.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9229,18.5,1000.0,0.0
154.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,922C,18.2,1000.0,0.0
155.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9234,18.2,1000.0,0.0
156.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9274,18.5,15000.0,0.0
157.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9275,18.45,1000.0,0.0
158.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9275,18.55,1000.0,0.0
159.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9300,18.7,1000.0,0.0
160.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9302,18.55,2000.0,0.0
161.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9307,18.4,1000.0,0.0
162.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9307,18.5,3000.0,0.0
163.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9308,18.4,2000.0,0.0
164.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9312,18.65,2000.0,0.0
165.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9331,18.6,2000.0,0.0
166.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9623,18.6,0.0,1000.0
167.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9624,18.35,20000.0,0.0
168.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9625,18.4,0.0,3000.0
169.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9655,18.2,1000.0,0.0
170.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9655,18.7,15000.0,0.0
171.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9668,18.5,0.0,1000.0
172.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9694,18.2,1000.0,0.0
173.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9814,18.55,4000.0,0.0
174.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9814,18.6,6000.0,0.0
175.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981B,18.5,3000.0,0.0
176.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981C,18.6,2000.0,0.0
177.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981D,18.25,2000.0,0.0
178.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981E,18.2,2000.0,0.0
179.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981E,18.55,2000.0,0.0
180.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981J,18.3,1000.0,0.0
181.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981Q,18.3,5000.0,0.0
182.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,981Q,18.6,5000.0,0.0
183.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,982B,18.2,1000.0,0.0
184.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9831,18.65,1000.0,0.0
185.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,983G,18.4,1000.0,0.0
186.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,983M,18.25,200.0,0.0
187.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,984C,18.7,2000.0,0.0
188.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,985C,18.25,59.0,0.0
189.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,985C,18.6,5000.0,0.0
190.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9863,18.25,0.0,2000.0
191.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,986A,18.2,2000.0,0.0
192.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,986A,18.4,2000.0,0.0
193.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9873,18.25,1000.0,0.0
194.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9873,18.5,1000.0,0.0
195.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9878,18.25,2000.0,0.0
196.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9888,18.2,1000.0,0.0
197.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9899,18.6,0.0,1000.0
198.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,989g,18.25,0.0,1000.0
199.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,989g,18.5,0.0,3000.0
200.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,989Q,18.6,5000.0,0.0
201.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,989W,18.25,1000.0,0.0
202.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,989W,18.55,0.0,1000.0
203.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,989Z,18.5,1000.0,0.0
204.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A00,18.6,0.0,10000.0
205.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A00,18.65,0.0,17000.0
206.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A00,18.7,0.0,20000.0
207.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A68,18.25,10000.0,0.0
208.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A8F,18.6,0.0,1000.0
209.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9C,18.25,1000.0,0.0
210.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9C,18.45,1000.0,0.0
211.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9D,18.3,0.0,3000.0
212.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9D,18.4,0.0,2000.0
213.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9h,18.25,10000.0,0.0
214.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9j,18.5,2000.0,0.0
215.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9j,18.55,2000.0,0.0
216.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9j,18.6,1000.0,0.0
217.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9k,18.55,5000.0,0.0
218.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9W,18.2,1000.0,0.0
219.0,2016-05-18,1201.0,231.0,9744526.0,528259.0,18.5,18.7,18.15,18.25,9A9W,18.6,1000.0,0.0
