序,日期,代號,成交筆數,總成交金額,總成交股數,開盤價,最高價,最低價,收盤價,證券商,成交單價,買進股數,賣出股數
26.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,585J,8.44,1000.0,2000.0
27.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,585J,8.45,1000.0,0.0
28.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,585J,8.46,1000.0,2000.0
29.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,585J,8.48,0.0,1000.0
30.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,592H,8.46,0.0,1000.0
31.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,592n,8.41,876.0,0.0
32.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,592r,8.4,2000.0,0.0
33.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,611A,8.41,0.0,20.0
34.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,700H,8.46,1000.0,0.0
35.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,779u,8.43,0.0,1000.0
36.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,779u,8.48,0.0,1000.0
37.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,779X,8.41,5000.0,0.0
38.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8150,8.4,5000.0,19000.0
39.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8150,8.41,0.0,14000.0
40.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8150,8.42,0.0,2000.0
41.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8150,8.43,0.0,7000.0
42.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8150,8.44,0.0,8000.0
43.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8520,8.43,8000.0,0.0
44.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8581,8.4,1000.0,0.0
45.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,8884,8.4,1000.0,0.0
46.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,888A,8.4,10000.0,0.0
47.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,918F,8.4,10000.0,0.0
48.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,918H,8.39,1000.0,0.0
49.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,918H,8.41,20000.0,0.0
50.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,918H,8.42,5000.0,0.0
51.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,918H,8.46,0.0,6000.0
52.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9205,8.41,1000.0,0.0
53.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9218,8.39,0.0,13000.0
54.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9218,8.4,0.0,37000.0
55.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9218,8.41,0.0,23000.0
56.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9218,8.42,0.0,7000.0
57.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9218,8.43,0.0,2000.0
58.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9218,8.45,0.0,9000.0
59.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9234,8.41,0.0,625.0
60.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9269,8.44,1000.0,0.0
61.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9300,8.41,0.0,1.0
62.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9303,8.41,200.0,0.0
63.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9303,8.44,1000.0,0.0
64.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9324,8.41,0.0,2380.0
65.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9347,8.4,1000.0,0.0
66.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9347,8.41,2.0,0.0
67.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9386,8.41,0.0,8.0
68.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9647,8.41,2000.0,0.0
69.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9654,8.41,0.0,22.0
70.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9656,8.4,1000.0,0.0
71.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9666,8.41,1000.0,0.0
72.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,966F,8.4,2000.0,0.0
73.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,966F,8.41,2000.0,0.0
74.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,966F,8.43,2000.0,0.0
75.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,966F,8.45,2000.0,0.0
76.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9693,8.42,1000.0,0.0
77.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,981p,8.46,0.0,2000.0
78.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9825,8.45,2000.0,0.0
79.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9825,8.48,2000.0,0.0
80.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,983M,8.46,0.0,2000.0
81.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9858,8.43,0.0,1000.0
82.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,986A,8.41,0.0,22.0
83.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9893,8.45,3000.0,0.0
84.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9A9B,8.4,6000.0,0.0
85.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9A9B,8.41,2000.0,0.0
86.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9A9L,8.4,1000.0,0.0
87.0,2016-05-18,1103.0,86.0,1448253.0,172078.0,8.48,8.48,8.39,8.46,9A9s,8.41,2000.0,0.0
